0.3461538461538462,0.029411764705882373,0.23076923076923078,0.20588235294117646,0.0,0.23529411764705888,0.5384615384615384,0.20588235294117646,-1,-1,0.38461538461538464,0.17647058823529413,-1,-1,-1,-1,0.038461538461538464,0.7058823529411765,0.8076923076923077,0.7941176470588235,0.5384615384615384,1.0,0.38461538461538464,0.6764705882352942,1.0,0.7647058823529411,-1,-1,0.2692307692307692,0.0,0.38461538461538464,0.0,0.038461538461538464,0.029411764705882373,-1,-1,
0.9166666666666663,0.3999999999999998,0.4999999999999999,1.0,0.0,1.0,-1,-1,-1,-1,0.9166666666666663,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8333333333333331,0.1999999999999999,1.0,0.0,0.583333333333333,0.0,-1,-1,
0.4800000000000001,0.15625000000000006,0.52,0.28125,0.36000000000000004,0.28125,0.16000000000000006,0.18750000000000003,0.0,0.0,0.6799999999999999,0.28125,0.8799999999999999,0.25,1.0,0.18750000000000003,0.44,0.6875,-1,-1,-1,-1,0.72,0.6562500000000001,0.84,0.6562500000000001,0.8,1.0,0.44,0.125,0.52,0.125,0.39999999999999997,0.15625000000000006,0.6000000000000001,0.15625000000000006,
0.4117647058823531,0.06249999999999997,0.4117647058823531,0.25000000000000006,0.11764705882352942,0.25000000000000006,0.0,0.5000000000000001,0.23529411764705885,0.43749999999999994,0.7647058823529411,0.25000000000000006,1.0,0.43749999999999994,0.5294117647058824,0.375,0.1764705882352942,0.625,0.0,0.6875000000000001,0.11764705882352942,1.0,0.7058823529411765,0.6875000000000001,-1,-1,-1,-1,0.35294117647058826,0.0,0.4705882352941177,0.0,0.23529411764705885,0.06249999999999997,0.5882352941176473,0.06249999999999997,
0.15000000000000008,0.05263157894736839,0.4499999999999999,0.2105263157894737,0.1,0.2631578947368421,0.0,0.4736842105263158,0.15000000000000008,0.4736842105263158,0.85,0.2631578947368421,1.0,0.5789473684210525,0.5,0.4736842105263158,0.3,0.5789473684210525,0.0,0.7368421052631581,0.24999999999999992,1.0,-1,-1,-1,-1,-1,-1,0.1,0.05263157894736839,0.2,0.0,-1,-1,0.5,0.0,
0.14285714285714293,0.09999999999999995,0.42857142857142855,0.20000000000000004,0.09523809523809525,0.20000000000000004,0.047619047619047554,0.5,-1,-1,0.8095238095238095,0.20000000000000004,1.0,0.5499999999999999,0.523809523809524,0.4000000000000001,0.3333333333333334,0.5499999999999999,0.0,0.7000000000000002,0.23809523809523805,1.0,-1,-1,-1,-1,-1,-1,0.09523809523809525,0.049999999999999975,0.23809523809523805,0.0,-1,-1,0.4761904761904762,0.0,
0.0,0.09090909090909087,0.9090909090909092,0.3636363636363637,1.0,0.2727272727272728,-1,-1,-1,-1,0.8181818181818185,0.4545454545454546,0.3636363636363637,1.0,0.27272727272727265,0.6363636363636366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,0.3636363636363637,0.09090909090909087,
1.0,0.33333333333333315,0.1249999999999998,0.2222222222222221,0.0,0.33333333333333315,0.0,0.888888888888889,0.6249999999999998,1.0,0.2499999999999996,0.2222222222222221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0.2222222222222221,-1,-1,0.7500000000000003,0.0,-1,-1,
0.8235294117647057,0.11111111111111105,0.6470588235294119,0.22222222222222238,0.35294117647058826,0.11111111111111105,0.0,0.5555555555555558,-1,-1,1.0,0.22222222222222238,0.9411764705882354,0.7777777777777779,0.8235294117647057,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7058823529411765,0.0,0.8823529411764708,0.0,0.5294117647058824,0.0,0.9411764705882354,0.11111111111111105,
0.42857142857142844,0.15384615384615372,0.7142857142857142,0.15384615384615372,0.28571428571428575,0.15384615384615372,0.0,0.15384615384615372,-1,-1,1.0,0.15384615384615372,-1,-1,-1,-1,0.5714285714285715,0.3846153846153845,0.07142857142857134,0.6923076923076922,0.3571428571428571,1.0,-1,-1,-1,-1,-1,-1,0.42857142857142844,0.07692307692307686,0.5714285714285715,0.07692307692307686,-1,-1,0.7857142857142858,0.0,
0.043478260869565286,0.049999999999999975,0.47826086956521735,0.1499999999999999,0.6086956521739131,0.09999999999999995,-1,-1,-1,-1,0.2608695652173913,0.1499999999999999,0.08695652173913045,0.4000000000000001,0.0,0.6,0.7391304347826088,0.45,1.0,0.5499999999999999,-1,-1,0.5652173913043479,0.5499999999999999,0.043478260869565286,0.6,0.21739130434782616,1.0,0.0,0.049999999999999975,0.08695652173913045,0.049999999999999975,-1,-1,0.21739130434782616,0.0,
0.0,0.045454545454545435,0.5263157894736843,0.1363636363636363,0.5789473684210527,0.09090909090909087,-1,-1,-1,-1,0.5263157894736843,0.1363636363636363,0.368421052631579,0.4090909090909091,0.15789473684210534,0.2727272727272727,-1,-1,-1,-1,-1,-1,1.0,0.5,0.3157894736842107,0.6363636363636366,0.736842105263158,1.0,-1,-1,0.052631578947368494,0.0,-1,-1,0.26315789473684215,0.0,
0.0,0.08333333333333348,0.8888888888888887,0.25,0.6666666666666669,0.25,-1,-1,-1,-1,1.0,0.3333333333333335,1.0,0.7499999999999998,0.44444444444444425,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1111111111111111,0.0,-1,-1,0.5555555555555556,0.0,
-1,-1,2.666666666666665,0.25000000000000006,-1,-1,-1,-1,-1,-1,0.6666666666666673,0.37499999999999994,0.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33333333333333365,0.0,-1,-1,1.0,0.0,
1.0,0.11111111111111105,0.19999999999999976,0.22222222222222238,0.5999999999999993,0.3333333333333334,0.799999999999999,0.888888888888889,1.0,1.0,0.0,0.11111111111111105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0.0,-1,-1,0.799999999999999,0.0,-1,-1,
1.0625,0.08333333333333326,0.5,0.16666666666666652,0.4375000000000001,0.16666666666666652,0.0624999999999999,0.5833333333333333,-1,-1,0.8124999999999999,0.16666666666666652,0.8124999999999999,0.5,0.8749999999999998,0.7499999999999998,0.0,0.7499999999999998,-1,-1,-1,-1,0.25,0.6666666666666665,0.5624999999999999,0.7499999999999998,0.6874999999999997,1.0,1.0,0.0,-1,-1,0.6874999999999997,0.0,-1,-1,
1.0625,0.0,0.6249999999999998,0.27272727272727276,0.5,0.18181818181818168,0.0,0.7272727272727272,0.6249999999999998,1.0,0.8124999999999999,0.27272727272727276,0.8124999999999999,0.6363636363636361,0.9375000000000001,0.909090909090909,0.0624999999999999,0.8181818181818181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0.0,-1,-1,0.6874999999999997,0.0,-1,-1,
0.5238095238095237,0.2000000000000001,0.4761904761904762,0.30000000000000004,0.09523809523809536,0.2000000000000001,0.0,0.7000000000000002,0.1428571428571429,1.0,0.8571428571428571,0.30000000000000004,0.9047619047619047,0.8000000000000002,0.6190476190476192,1.0,-1,-1,-1,-1,-1,-1,1.0,0.8000000000000002,-1,-1,-1,-1,0.4285714285714284,0.10000000000000017,0.6190476190476192,0.10000000000000017,0.2857142857142858,0.0,0.7142857142857142,0.10000000000000017,
0.5,0.0,0.5,0.18181818181818182,0.23076923076923078,0.18181818181818182,0.0,0.2727272727272727,-1,-1,0.730769230769231,0.18181818181818182,1.0,0.2727272727272727,-1,-1,0.26923076923076933,0.5909090909090909,-1,-1,-1,-1,0.6538461538461539,0.5909090909090909,0.8461538461538464,0.7727272727272728,0.8076923076923077,1.0,0.46153846153846156,0.0,0.5769230769230771,0.0,0.34615384615384615,0.0,0.6153846153846154,0.0,
0.6785714285714286,0.03846153846153849,0.5357142857142858,0.1538461538461539,0.39285714285714285,0.1538461538461539,0.0,0.30769230769230765,0.1428571428571428,0.1538461538461539,0.7142857142857143,0.19230769230769235,0.892857142857143,0.2692307692307692,1.0,0.1538461538461539,0.32142857142857145,0.5384615384615385,0.32142857142857145,0.8076923076923078,0.10714285714285714,1.0,0.6071428571428573,0.5000000000000001,0.8571428571428571,0.730769230769231,0.6785714285714286,0.9230769230769231,0.642857142857143,0.0,0.7142857142857143,0.03846153846153849,0.5000000000000001,0.03846153846153849,-1,-1,
0.8750000000000002,0.03846153846153849,0.4375000000000001,0.1538461538461539,0.5625000000000003,0.19230769230769235,0.8124999999999999,0.2692307692307692,1.0,0.11538461538461536,0.18750000000000008,0.1538461538461539,-1,-1,-1,-1,0.37500000000000017,0.576923076923077,0.9375000000000001,0.8076923076923078,0.6875000000000001,1.0,0.0,0.5000000000000001,-1,-1,-1,-1,0.8750000000000002,0.0,-1,-1,0.6250000000000002,0.0,-1,-1,
1.0,0.0,0.2941176470588235,0.21739130434782608,0.4705882352941177,0.2608695652173914,0.7058823529411765,0.5217391304347827,0.9411764705882354,0.47826086956521746,0.0,0.1739130434782609,-1,-1,-1,-1,0.3529411764705881,0.7391304347826089,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,0.9411764705882354,0.0,-1,-1,0.588235294117647,0.0,-1,-1,
0.5588235294117648,0.04166666666666664,0.5,0.16666666666666666,0.2941176470588235,0.16666666666666666,0.11764705882352942,0.25000000000000006,0.0,0.2916666666666667,0.7941176470588235,0.16666666666666666,1.0,0.2916666666666667,-1,-1,0.2647058823529412,0.625,0.17647058823529413,1.0,-1,-1,0.6764705882352943,0.5833333333333334,0.7352941176470589,0.9166666666666667,-1,-1,0.5,0.0,0.6176470588235294,0.0,0.3823529411764706,0.0,0.6764705882352943,0.0,
-1,-1,0.48000000000000004,0.12500000000000006,0.8,0.12500000000000006,1.0,0.20833333333333334,0.9200000000000002,0.0833333333333334,0.19999999999999996,0.12500000000000006,0.0,0.20833333333333334,-1,-1,-1,-1,-1,-1,-1,-1,0.3999999999999999,0.5416666666666667,0.0,0.7083333333333336,0.19999999999999996,1.0,-1,-1,-1,-1,-1,-1,0.2800000000000001,0.0,
0.49999999999999994,0.047619047619047596,0.5499999999999998,0.09523809523809519,0.1499999999999999,0.047619047619047596,-1,-1,-1,-1,0.8999999999999999,0.09523809523809519,-1,-1,-1,-1,0.29999999999999993,0.4761904761904762,0.0,0.761904761904762,0.09999999999999999,1.0,0.7499999999999998,0.5238095238095238,1.0,0.761904761904762,1.0,1.0,0.45,0.0,0.5499999999999998,0.0,0.29999999999999993,0.0,0.6999999999999998,0.0,
0.5769230769230769,0.0,0.5769230769230769,0.13636363636363627,0.30769230769230765,0.13636363636363627,0.0,0.27272727272727265,0.03846153846153846,0.09090909090909084,0.8846153846153846,0.13636363636363627,-1,-1,-1,-1,0.423076923076923,0.5454545454545453,0.1923076923076923,0.7727272727272727,0.2692307692307692,0.9545454545454544,0.8461538461538461,0.5909090909090909,0.9615384615384616,0.7272727272727272,1.0,1.0,0.49999999999999994,0.0,0.6538461538461537,0.0,0.423076923076923,0.0,0.7307692307692307,0.0,
0.0,0.12499999999999992,0.7142857142857145,0.49999999999999967,1.0,0.3749999999999998,-1,-1,-1,-1,0.7142857142857145,0.6249999999999999,0.571428571428571,1.0,0.0,0.49999999999999967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14285714285714274,0.0,-1,-1,0.571428571428571,0.12499999999999992,
0.25000000000000006,0.043478260869565306,0.5000000000000001,0.1739130434782609,0.25000000000000006,0.1739130434782609,0.10000000000000014,0.3043478260869566,0.0,0.1304347826086957,0.7000000000000002,0.1739130434782609,1.0,0.3043478260869566,0.6500000000000002,0.1304347826086957,0.45000000000000007,0.5217391304347827,0.15000000000000008,0.6956521739130437,-1,-1,0.7000000000000002,0.5652173913043479,0.55,0.7391304347826089,0.85,1.0,0.2,0.0,0.3500000000000001,0.0,-1,-1,0.55,0.043478260869565306,
